what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994113140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994120390
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1225994149453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1225994153546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994165062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994166859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994166890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994167718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994171265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994180578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994185750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994185750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994185843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994197734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994199328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994225500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994232250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994238796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1225994243093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1225994245062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1225994249000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1225994249875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994251375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994251656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225994253687
