what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250692562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250692671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250694046
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226250695718
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226250697125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1226250698265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.saveAll,1226250699453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250700468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250700468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250700531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250775250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1226250778875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250785218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250786640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226250807359
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1226250808734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226250809453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250825093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250869156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1226250872750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250876015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250876265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226250884484
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1226250888328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226250889640
