what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1225981966875
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225981971125
opened,editor,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt.editors.java.ReadOnlyJavaEditor,1225981971359
activated,editor,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt.editors.java.ReadOnlyJavaEditor,1225981971390
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1225981975156
closed,editor,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt.editors.java.ReadOnlyJavaEditor,1225981975171
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1225981976250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225981986984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225981988281
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1225981988453
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1225981989312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225981989484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982168437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982170312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982171640
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1225982176140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982181703
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982181703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982181796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982190328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982191609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982191609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982191718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982199296
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225982200625
