what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254161656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254162546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226254166500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254168140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254169843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254171218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254191234
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1226254191250
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226254194968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1226254200828
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1226254201703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254213281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254213453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254224468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254224546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254227890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254227953
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226254229500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1226254231828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226254233125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254236078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254237515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254245843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254258843
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1226254258859
