what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1225982970000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225982983000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982984828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982986250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225982989968
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225982994187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225983002953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225983006109
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225983008125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225983013453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225983015828
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1225983017890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225983018625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225983018765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225983019265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225983121000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1225983126406
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1225983130046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225983135562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225992420468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225992422078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225992422078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225992422171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225993708500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225993714625
