what,kind,bundleId,bundleVersion,description,time
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1226252040312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.navigate.next,1226252047500
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1226252050937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252054171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252056421
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226252057296
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1226252060593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252063484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252065750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.print,1226252065750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226252066765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252069343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252070078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252258156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252260703
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1226252260828
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1226252265859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252267968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252270562
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252270640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252281562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252313328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252323593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252357375
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252362671
