what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1224583015187
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224583015421
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224583015546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583018156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583019671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583021937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583022843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583022968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583883453
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1224583883593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583890515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583917984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583918937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583949203
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1224583951984
activated,editor,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt.editors.java.ReadOnlyJavaEditor,1224583955203
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224583959406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224583960734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224584225000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1224584300015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1224584300250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1224584302687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1224584302890
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.folding.toggle,1224584318921
executed,command,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.folding.toggle,1224584319421
