what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252748765
closed,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1226252748781
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1226252750531
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252750750
closed,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1226252750781
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252752218
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252752312
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252752312
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252753343
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252753406
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252753406
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1226252754734
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1226252755437
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1226252755515
closed,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1226252755531
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252756187
closed,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1226252756187
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1226252763640
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226252768750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1226252772234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1226252774312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252775218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252787156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252795796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226252808562
