what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1226256132515
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226256134859
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1226256134984
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1226256137000
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1226256138437
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1226256138500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226256141031
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226256154671
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226256157125
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1226256158843
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1226256158953
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226256159921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226256163546
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226256165828
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1226256169546
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1226256169640
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1226256172187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226256259796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226258042140
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226258044109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226258045578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226258049781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226258065625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226258131359
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1226258618265
