what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982554546
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982561109
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982562843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1225982565234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982566500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982567531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982572734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982574156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1225982579140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982585796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982616125
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1225982618015
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225982619078
opened,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1225982619296
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1225982619343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982624812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982628765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982630750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982632734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982636609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982639171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982643515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225982650140
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225982652843
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225982655484
