what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1224605821671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605825437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605825453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605825546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605836468
activated,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1224605836484
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224605839187
closed,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1224605839187
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1224605846906
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1224605846984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605850890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605856406
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224605856437
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1224605860531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605865140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605866562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605867843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605870359
activated,perspective,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.JavaPerspective,1224605870531
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224605870546
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1224605873265
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1224605882421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605885859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605887171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224605888421
