what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226253999765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226253999765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226253999875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254003593
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226254006484
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1226254009515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226254010140
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1226254011937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254023687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254023687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254023718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254027375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254038265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254116875
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226254118796
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226254122968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226254132000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226254133203
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1226254134703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226254152515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1226254156937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1226254158468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226254158937
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254160500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226254161609
