what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1226255299625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255301609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255303453
activated,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1226255305734
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226255305828
closed,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1226255305828
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1226255307281
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1226255307328
opened,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1226255307421
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1226255309093
closed,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1226255309578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255313546
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255339546
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226255341609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226255363968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255364234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255366406
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1226255367921
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255382125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255382125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255382250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226255384718
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226255386500
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1226255389781
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1226255389906
